userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
User_1418,,AlMost always a great ride..,5,0,,15-12-2024 14:01,,,
User_3233,,"Reliable and fast, but their riders are purposely extending the time of ride",3,0,4.551.10000,11-12-2024 20:21,,,4.551.10000
User_10672,,Nice 🖤🫣,5,0,4.552.10000,27-11-2024 12:41,,,4.552.10000
User_3006,,Super,5,0,4.555.10003,12-12-2024 09:24,,,4.555.10003
User_7213,,"Good service, rate of Rapido is little less when compare to Uber. Overall good experience.",4,0,,03-12-2024 17:07,,,
User_1655,,Harmful,5,0,4.556.10005,15-12-2024 01:02,,,4.556.10005
User_7932,,Easy convenient n cheap...perfect,5,0,,02-12-2024 12:26,,,
User_9612,,Good,3,0,4.554.10001,29-11-2024 15:21,,,4.554.10001
User_10536,,"It works so well, driver's get me from point A to point B. I love this app.",5,0,4.553.10000,27-11-2024 17:56,,,4.553.10000
User_6964,,Bahut ahaca and fast safly,5,0,4.554.10001,04-12-2024 03:00,,,4.554.10001
User_2928,,Not good. Driver demand extra money,3,0,4.547.10001,12-12-2024 13:19,,,4.547.10001
User_1501,,Superb,5,0,4.556.10005,15-12-2024 11:02,,,4.556.10005
User_7303,,Nice,5,0,4.554.10001,03-12-2024 13:12,,,4.554.10001
User_7840,,good,5,0,4.554.10001,02-12-2024 15:28,,,4.554.10001
User_7720,,Very good,5,0,4.554.10001,02-12-2024 19:33,,,4.554.10001
User_9647,,Very good app now a days bookings are accepted fast,5,0,4.553.10000,29-11-2024 13:30,,,4.553.10000
User_1427,,Excellent service from Tyron,5,0,4.556.10005,15-12-2024 13:46,,,4.556.10005
User_6596,,Service is orsam,5,0,4.554.10001,04-12-2024 19:44,,,4.554.10001
User_7740,,Good experience of ride safe,4,0,4.554.10001,02-12-2024 18:38,,,4.554.10001
User_8510,,nice person,5,0,,01-12-2024 13:11,,,
User_7584,,Fast efficient and friendly service.,5,0,,02-12-2024 23:50,,,
User_2777,,Always on time anytime of the day or night,5,0,4.555.10003,12-12-2024 20:33,,,4.555.10003
User_10841,,Nice experience,5,0,,27-11-2024 04:30,,,
User_9308,,Best service,5,0,4.554.10001,30-11-2024 02:09,,,4.554.10001
User_10068,,Rowan was beyond AWESOME 5 STARS I'm new and missed his review,5,0,4.553.10000,28-11-2024 16:01,,,4.553.10000
User_7510,,Great,5,0,,03-12-2024 03:11,,,
User_408,,Is so good but one day no driver came for pick up,5,0,4.556.10005,17-12-2024 19:09,,,4.556.10005
User_1470,,Absolutely unreliable. You might find a ride in a few minutes or wait an hour Drivers cancel for no reason as has happened to me many a time. The last time I tired to use uber there were none and I was struck away from home at 11pm. Havented used it once since then as cannot be trusted. Useful in an emergency but don't rely on it in any way.,1,4,4.556.10005,15-12-2024 12:26,,,4.556.10005
User_7347,,Good service for new to city... because they don't know exact fair transport charges to their destination.... very helpful to strangers thanks uber,5,0,4.554.10001,03-12-2024 11:51,,,4.554.10001
User_10031,,Msat,5,0,,28-11-2024 17:57,,,
User_10809,,App is very slowly runs,4,0,4.553.10000,27-11-2024 07:21,,,4.553.10000
User_1740,,We had a good ride. Driver was very friendly.,5,0,4.556.10005,14-12-2024 21:13,,,4.556.10005
User_5121,,wonderful app,5,0,4.555.10003,07-12-2024 19:47,,,4.555.10003
User_4083,,Good rider fraind,5,0,,09-12-2024 22:04,,,
User_6734,,Good,5,0,4.554.10001,04-12-2024 14:46,,,4.554.10001
User_7553,,Good people is there ❤😌,5,0,4.554.10001,03-12-2024 00:58,,,4.554.10001
User_8248,,Good,4,0,4.554.10001,01-12-2024 22:12,,,4.554.10001
User_6620,,Very good,5,0,,04-12-2024 19:07,,,
User_3035,,Best for me,5,0,4.555.10003,12-12-2024 07:24,,,4.555.10003
User_10815,,Very helpful,5,0,4.553.10000,27-11-2024 06:51,,,4.553.10000
User_3973,,He was great thank you,5,0,4.555.10003,10-12-2024 04:37,,,4.555.10003
User_1602,,Super,5,0,4.556.10005,15-12-2024 05:21,,,4.556.10005
User_10116,,On time and efficient.,5,0,,28-11-2024 14:12,,,
User_3692,,Very fast,4,0,4.555.10003,10-12-2024 19:21,,,4.555.10003
User_7496,,It's gotten better,3,0,4.554.10001,03-12-2024 04:03,,,4.554.10001
User_2464,,धांसू,5,0,4.556.10005,13-12-2024 13:13,,,4.556.10005
User_11436,,Good job,5,0,4.553.10000,26-11-2024 00:38,,,4.553.10000
User_2417,,Very Uber comfortable ride,5,0,4.556.10005,13-12-2024 15:41,,,4.556.10005
User_4215,,Very helpful,5,0,4.555.10003,09-12-2024 16:20,,,4.555.10003
User_3413,,Nice,5,0,4.555.10003,11-12-2024 11:24,,,4.555.10003
User_9384,,Worst app ever,1,0,4.554.10001,29-11-2024 22:51,,,4.554.10001
User_11060,,Way better then the taxis,5,0,,26-11-2024 19:08,,,
User_8548,,Very good app as compared to ola and rapido price is quite good,4,0,,01-12-2024 12:09,,,
User_8337,,Useless,1,0,4.554.10001,01-12-2024 18:58,,,4.554.10001
User_6571,,Good experience,5,0,,04-12-2024 20:27,,,
User_3379,,That's a great service.,5,0,4.555.10003,11-12-2024 13:04,,,4.555.10003
User_5771,,Needs to work on location accuracy,3,0,4.554.10001,06-12-2024 12:42,,,4.554.10001
User_9906,,"Love this aap... Every time in use nd help me , my family",5,0,4.552.10000,28-11-2024 23:17,,,4.552.10000
User_3954,,Exceptional service,5,0,4.555.10003,10-12-2024 06:46,,,4.555.10003
User_2751,,Good,5,0,4.555.10003,12-12-2024 21:22,,,4.555.10003
User_1432,,Very good,5,0,4.556.10005,15-12-2024 13:33,,,4.556.10005
User_3105,,"Just keep charging services never received, GPS does not give the right direction, follows payment or won't get your next ride, better use public registered services , at the end it's cheaper",2,0,4.555.10003,12-12-2024 02:18,,,4.555.10003
User_7467,,No rides nearby,1,0,4.554.10001,03-12-2024 06:31,,,4.554.10001
User_10782,,Very good driver,5,0,4.553.10000,27-11-2024 09:03,,,4.553.10000
User_1068,,Better than ola,5,0,,16-12-2024 08:14,,,
User_4317,,Time to long any time,1,0,4.554.10001,09-12-2024 11:32,,,4.554.10001
User_3955,,Supar🥰,5,0,4.555.10003,10-12-2024 06:46,,,4.555.10003
User_1844,,Great service,5,0,,14-12-2024 17:34,,,
User_11595,,"Oh men thanks Uber, you made mi life better, love you budy",5,0,4.553.10000,25-11-2024 17:44,,,4.553.10000
User_5025,,Very good driver. Please give the drivers better remuneration,5,0,4.554.10001,07-12-2024 23:25,,,4.554.10001
User_9000,,It was nice,5,0,4.552.10000,30-11-2024 16:02,,,4.552.10000
User_5503,,Very comfortable,5,0,,06-12-2024 23:20,,,
User_7252,,Very nice,5,0,4.554.10001,03-12-2024 15:59,,,4.554.10001
User_330,,Nice,5,0,,17-12-2024 21:59,,,
User_3082,,i love Uber for rides and for the Uber eats program.,5,0,4.555.10003,12-12-2024 03:50,,,4.555.10003
User_5508,,Good,5,0,4.554.10001,06-12-2024 23:11,,,4.554.10001
User_2675,,Very good loved the service,5,0,4.556.10005,13-12-2024 00:59,,,4.556.10005
User_2910,,Absolutely great drivers and I will recommend it to anyone,5,0,4.556.10005,12-12-2024 14:16,,,4.556.10005
User_8495,,It's good n safe,5,0,4.554.10001,01-12-2024 13:41,,,4.554.10001
User_3116,,Good driver helped with bags,5,0,4.555.10003,12-12-2024 01:31,,,4.555.10003
User_7023,,Good helping people,5,0,4.554.10001,03-12-2024 23:33,,,4.554.10001
User_6832,,Not pick up on time very bad service 😡😡,1,0,4.554.10001,04-12-2024 10:42,,,4.554.10001
User_11677,,Great service,5,0,4.553.10000,25-11-2024 14:37,,,4.553.10000
User_10037,,Very Good,5,0,4.552.10000,28-11-2024 17:40,,,4.552.10000
User_6271,,Always nice drivers !!!,5,0,,05-12-2024 11:17,,,
User_9924,,Good transportation services apps,4,0,4.553.10000,28-11-2024 22:43,,,4.553.10000
User_1669,,"Mike was very kind,and listened to my stories,shared a few of his...We had ""a moment"" could've been brothers in another life?",5,0,4.555.10003,15-12-2024 00:13,,,4.555.10003
User_10467,,Great trip. Driver was friendly and knowledgeable about the area.,5,0,4.553.10000,27-11-2024 20:02,,,4.553.10000
User_8138,,I love this app,5,0,4.554.10001,02-12-2024 03:09,,,4.554.10001
User_10127,,Personable good drivers,5,0,4.553.10000,28-11-2024 13:41,,,4.553.10000
User_41,,Very gud,5,0,4.556.10005,18-12-2024 15:20,,,4.556.10005
User_3204,,Customer Service is not available,1,4,4.555.10003,11-12-2024 21:37,,,4.555.10003
User_10986,,Bahut badhiya service,5,0,4.554.10001,26-11-2024 21:21,,,4.554.10001
User_5070,,Spot on time and Tracy is What you would expect from a Professional!,5,0,4.554.10001,07-12-2024 21:42,,,4.554.10001
User_318,,Super,5,0,4.556.10005,17-12-2024 22:40,,,4.556.10005
User_2252,,"Set up Uber 1 through a credit card where I was supposed to get the service free through credits, and they changed my billing card because I used a different card one time. Ended up paying for a ""free"" service for over a year. Scam.",1,3,4.555.10003,13-12-2024 22:00,,,4.555.10003
User_7284,,Very good experience 👍,5,0,4.554.10001,03-12-2024 14:05,,,4.554.10001
User_6861,,Better then Lyft hahaha,5,0,4.554.10001,04-12-2024 09:23,,,4.554.10001
User_11828,,Very good Nise atitude,5,0,4.552.10000,25-11-2024 08:00,,,4.552.10000
User_10071,,Good and safe,5,0,4.554.10001,28-11-2024 15:54,,,4.554.10001
User_2474,,Good,5,0,4.556.10005,13-12-2024 12:42,,,4.556.10005
User_6145,,Very good price friendly driver.,5,0,4.554.10001,05-12-2024 16:52,,,4.554.10001
User_6107,,I took my ride for rs 105 but driver took 165 rs for it and I complaint about this thing but no one is responding to my concern I want my money back that was worst experience,1,0,4.554.10001,05-12-2024 18:15,,,4.554.10001
User_7309,,Awesome service,5,0,4.554.10001,03-12-2024 12:59,,,4.554.10001
User_8358,,Uber package lost my parcel and no one is responding to me now. The delivery boy has switched off his number.,1,44,4.554.10001,01-12-2024 18:13,,,4.554.10001
User_6536,,Good 😊,5,0,4.550.10001,04-12-2024 21:59,,,4.550.10001
User_85,,Affordable price and fast pickup in my locality and polite conversation with passenger,5,0,4.556.10005,18-12-2024 13:01,,,4.556.10005
User_6440,,"Service is good..but nowadays drivers are doing too much wrong. If u will book a ride & fixed your payment drivers will change their route, they will take unnecessary long route for your destination and will charge high. In that case u have to pay unnecessary extra money .Higher authority please look after this matter. Just for this dishonest reason I have left Ola service.",2,1,4.554.10001,05-12-2024 01:39,,,4.554.10001
User_1210,,Can't see shuttle packages,1,0,,15-12-2024 22:33,,,
User_1035,,"Great drivers,great vehicles,great behavior",5,0,4.556.10005,16-12-2024 10:09,,,4.556.10005
User_5821,,Best features for safety,5,0,4.554.10001,06-12-2024 10:09,,,4.554.10001
User_5024,,Good,5,0,4.554.10001,07-12-2024 23:27,,,4.554.10001
User_2807,,Easy to use and customer friendly!!,5,0,4.555.10003,12-12-2024 19:08,,,4.555.10003
User_11081,,Easy to use. Provides good information.,5,0,4.553.10000,26-11-2024 18:39,,,4.553.10000
User_3412,,I love it,5,0,4.555.10003,11-12-2024 11:27,,,4.555.10003
User_7711,,Excellent,5,0,4.554.10001,02-12-2024 19:54,,,4.554.10001
User_10018,,Very nice experience,5,0,4.553.10000,28-11-2024 18:37,,,4.553.10000
User_3958,,Safe driving,5,0,4.555.10003,10-12-2024 06:00,,,4.555.10003
User_8573,,Easy to use.,5,0,4.545.10000,01-12-2024 11:11,,,4.545.10000
User_3065,,"Too frustrating to navigate when help is needed!! Recently, however, I must admit my experience with Uber Support has improved considerably; and though at times having my issues properly addressed has been somewhat challenging, for the most part I'm happy to say Uber customer service agents actually do their best to provide satisfaction and adequate information to help me receive positive results as needed.🧏🏻",4,1,4.555.10003,12-12-2024 05:08,,,4.555.10003
User_11536,,Good behaviour,5,0,4.543.10001,25-11-2024 20:26,,,4.543.10001
User_5344,,Good service,4,0,4.555.10003,07-12-2024 09:00,,,4.555.10003
User_11805,,Comfortable journey,5,0,,25-11-2024 09:02,,,
User_10036,,Good,5,0,4.553.10000,28-11-2024 17:46,,,4.553.10000
User_9052,,Good,5,0,,30-11-2024 13:59,,,
User_4622,,"Hello Uber Team, I am experiencing an issue with a payment that is still reflecting in my Uber account, even though the payment was already made to the driver. Because of this issue, I cannot use the application. Additionally, when I tried to contact the call center, I did not receive any response. This is my first time facing such an issue, and I find it very irresponsible. Please check with the driver and ensure that this payment is cleared from my Uber account.",1,2,4.555.10003,08-12-2024 20:06,,,4.555.10003
User_4055,,Good service,5,0,,09-12-2024 23:33,,,
User_1166,,it's a good,5,0,4.555.10003,16-12-2024 00:52,,,4.555.10003
User_11430,,Great,5,0,,26-11-2024 01:00,,,
User_958,,Almost every ride has a different price than the given price at the beginning of the ride.,1,0,4.556.10005,16-12-2024 14:08,,,4.556.10005
User_10359,,What s wrong with the changes in address delivery. Guys... do something,1,0,4.553.10000,27-11-2024 23:36,,,4.553.10000
User_2864,,Good and resenable fair price...,5,0,4.556.10005,12-12-2024 16:19,,,4.556.10005
User_465,,"Inflated pricing and taxis in HK frequently cancels orders, seemingly without penalty.",1,0,4.556.10005,17-12-2024 16:53,,,4.556.10005
User_9455,,Why can't I cancel once rider has already started the trip. Because he hasn't picked me up,3,0,4.554.10001,29-11-2024 20:46,,,4.554.10001
User_5382,,garbage,1,0,4.555.10003,07-12-2024 06:57,,,4.555.10003
User_7645,,Good,5,0,4.554.10001,02-12-2024 21:43,,,4.554.10001
User_8432,,Goog,5,0,,01-12-2024 15:58,,,
User_868,,Good,5,0,4.556.10005,16-12-2024 18:33,,,4.556.10005
User_6818,,Easy to use app. Very user friendly.,5,0,4.554.10001,04-12-2024 11:21,,,4.554.10001
User_11942,,Convenient...,5,0,,25-11-2024 00:02,,,
User_10974,,Smooth,5,0,4.553.10000,26-11-2024 21:51,,,4.553.10000
User_3107,,Super Reliable......,5,0,4.555.10003,12-12-2024 01:52,,,4.555.10003
User_4691,,Excellent,5,0,,08-12-2024 17:11,,,
User_11667,,king of last minute cancellations. Totally unreliable for any important events.,1,0,4.553.10000,25-11-2024 15:09,,,4.553.10000
User_6472,,"First of all the driver cancelled the ride and waiting period for another to accept. And before booking the ride the price is low but after reaching the destination the final amount is too high without any long traffic or changing the route.Uber has became useless to use, deleting the app and another new users don't use this app. Uber rides are scam",1,3,4.554.10001,05-12-2024 00:08,,,4.554.10001
User_10849,,Good,3,0,4.553.10000,27-11-2024 03:58,,,4.553.10000
User_5022,,Nice experience,5,0,4.555.10003,07-12-2024 23:31,,,4.555.10003
User_8977,,Owsam,5,0,4.554.10001,30-11-2024 16:53,,,4.554.10001
User_10520,,Driver was on time and very polite..cab was very neat...,4,0,4.553.10000,27-11-2024 18:26,,,4.553.10000
User_7850,,ok,5,0,4.554.10001,02-12-2024 14:56,,,4.554.10001
User_4609,,Very convenient and efficient,5,0,4.555.10003,08-12-2024 20:27,,,4.555.10003
User_7603,,"It was a good drive, safe and fast enough to get me to my destination on time. Love it",5,0,4.554.10001,02-12-2024 23:14,,,4.554.10001
User_7199,,Excellent 👍🏻,5,0,4.554.10001,03-12-2024 17:41,,,4.554.10001
User_4672,,Good,5,0,4.555.10003,08-12-2024 17:49,,,4.555.10003
User_5328,,"Got charged duplicate amount for my trip, I paid the driver driect through gpay but he had already marked the trip as done.Now I have to suffer for it. Tried to reach out to the support many times but they didn’t resolve my issue also the support team is reaching out Very late and poorly, I even shared the transaction 's screenshot where mine and the drivers upi and number is visible still it didn’t get resolve yet. Worst experience",1,2,4.555.10003,07-12-2024 10:04,,,4.555.10003
User_10441,,Price gauging! The price doubled in the past couple months!!!,1,0,4.553.10000,27-11-2024 20:54,,,4.553.10000
User_11056,,Excellent,5,0,4.553.10000,26-11-2024 19:17,,,4.553.10000
User_11907,,First Trip. Friendly driver. Lovely car. Would use again. Efficient.,5,0,4.553.10000,25-11-2024 01:48,,,4.553.10000
User_5113,,Great App... Love updates,5,0,,07-12-2024 20:05,,,
User_6831,,Wonderful experience with uber,5,0,4.554.10001,04-12-2024 10:44,,,4.554.10001
User_2955,,Great!!!,5,0,4.555.10003,12-12-2024 11:51,,,4.555.10003
User_4847,,Nice,5,0,4.555.10003,08-12-2024 10:06,,,4.555.10003
User_7234,,Was cold didn't comprehend we were cold as couldn't communicate.,3,0,4.554.10001,03-12-2024 16:28,,,4.554.10001
User_9626,,Amazing rides with many choices and friendly 🤗🚕🚖.,5,0,4.553.10000,29-11-2024 14:47,,,4.553.10000
User_11178,,Why should I pay first,2,0,4.553.10000,26-11-2024 14:31,,,4.553.10000
User_1662,,Good,4,0,4.556.10005,15-12-2024 00:33,,,4.556.10005
User_9629,,"No option to select drivers who will only accept electronic payment. Tried to use the service in egypt and was a total scam. The drivers started to haggle straight away and if you do not accept the ride, you still get charged for cancellation. Absolute joke!",1,1,4.554.10001,29-11-2024 14:38,,,4.554.10001
User_1142,,Good,5,0,4.556.10005,16-12-2024 02:18,,,4.556.10005
User_6032,,Awesome transportation company,5,0,,05-12-2024 21:07,,,
User_4584,,Excellent,5,0,4.553.10000,08-12-2024 21:46,,,4.553.10000
User_11277,,Uber R&D is unique and it is everytime helpful to the public like Uber eats because on that time we eat like 25 rupees biryani and now I am going to college on the zero rupee and they are giving fine service during R&D and normally paid service too... Hatsoff to the brillant minds of uber.,5,0,4.552.10000,26-11-2024 10:24,,,4.552.10000
User_11780,,I have been a regular customer of uber from last 8 years and for the first time I am being unhappy with the services.Its been more than 30 mins and no driver have been assigned to me.Although it's a office time.and I am facing it since 1 week.Kindly check and resolve.,1,0,4.553.10000,25-11-2024 09:54,,,4.553.10000
User_4743,,Good.. On time,5,0,4.555.10003,08-12-2024 15:03,,,4.555.10003
User_5030,,"I was charged for cancellation of trip for no responce of driver for longer period and second time the trip was cancelled by driver. I was penalty 57 an 40 rupees these amount were collected by next trips, kindly avoid use this app because they penalise the commuters regularly.....",1,0,4.555.10003,07-12-2024 23:13,,,4.555.10003
User_6719,,Valo app🙂,4,0,,04-12-2024 15:15,,,
User_2742,,Great,5,0,4.555.10003,12-12-2024 21:49,,,4.555.10003
User_10399,,Cheaper than lyft,5,0,4.553.10000,27-11-2024 22:21,,,4.553.10000
User_4139,,Good service,5,0,4.555.10003,09-12-2024 19:18,,,4.555.10003
User_9234,,"The wait time was very fast. The drivers were very friendly. There is a problem with the site. It's much too harder getting into the website. And you guys website doesn't accept my bank card anymore. I did contact my bank, they said that IT'S THEIR WEBSITE THAT ISN'T accepting my card. But, guess who did? Lyft.",1,0,4.553.10000,30-11-2024 06:15,,,4.553.10000
User_6834,,Never worked properly... Stucks alot... Never find the rides on time... Worst app,1,0,4.543.10001,04-12-2024 10:38,,,4.543.10001
User_10833,,Awesome,5,0,4.553.10000,27-11-2024 05:29,,,4.553.10000
User_2487,,Book karne se pahale kuch aur price dhikha ta haa aur drop karne ke bad kuch aur price pay karne ka option ajata haa,1,0,4.534.10000,13-12-2024 12:08,,,4.534.10000
User_6872,,good experience,5,0,,04-12-2024 08:46,,,
User_2389,,Nice App,5,0,,13-12-2024 17:12,,,
User_8847,,Ya no se aceptan los viajes si no pagas en efectivo y muchos conductores a veces aceptan el viaje y lo cancelan a los dos minutos de ver el destino.,3,0,4.554.10001,30-11-2024 21:31,,,4.554.10001
User_543,,best experience...,5,0,4.556.10005,17-12-2024 13:37,,,4.556.10005
User_9288,,"It takes forever to get an uber these days in Ghana. Wait time is always more than 10mins, drivers keep cancelling after they accept rides. It's become frustrating now.",1,0,4.554.10001,30-11-2024 03:10,,,4.554.10001
User_3328,,Good,5,0,4.555.10003,11-12-2024 15:32,,,4.555.10003
User_10082,,"My driver was on time, car was spotless and she was very pleasant. Will request her on my next trip..",5,0,4.554.10001,28-11-2024 15:37,,,4.554.10001
User_2992,,Good,5,0,4.556.10005,12-12-2024 10:06,,,4.556.10005
User_5636,,Good,5,0,4.555.10003,06-12-2024 18:14,,,4.555.10003
User_6884,,Very good,4,0,4.554.10001,04-12-2024 08:07,,,4.554.10001
User_2344,,"Unable to use this garbage dont waste your time, requesting a ride then they ask for photos of your id then they want to connect to your facebook then they want your credit card numbers just to prove its you and after all that you still cant request a ridebecause they just ask you for it again. Usless, utterly usless trash app.",1,0,,13-12-2024 18:56,,,
User_1839,,Nice and smooth drive,5,0,4.556.10005,14-12-2024 17:48,,,4.556.10005
User_7844,,Great trip,5,0,4.554.10001,02-12-2024 15:10,,,4.554.10001
User_2616,,Rate increases on demand are theft,1,0,4.555.10003,13-12-2024 04:50,,,4.555.10003
User_8695,,"This is a good platform if you are the rider, but not as a driver",5,0,4.553.10000,01-12-2024 04:47,,,4.553.10000
User_6998,,Always a friendly and safe ride.,3,0,4.554.10001,04-12-2024 01:01,,,4.554.10001
User_1498,,Very nice 👍,5,0,,15-12-2024 11:08,,,
User_8343,,Nice fella great chat,5,0,4.554.10001,01-12-2024 18:46,,,4.554.10001
User_733,,"driver took cash in place of digital payment, drivers cheating customers, uber is a careless company not replay ng my chat.",1,0,,16-12-2024 23:44,,,
User_4096,,Good,5,0,4.555.10003,09-12-2024 21:33,,,4.555.10003
User_5561,,Worst app I ever seen in my life reason that me and my friend book a ride it was auto that was abusive and harrassing both of us and my friend complaint to Uber customer service that take a strict action or we will take legal action they just locked my friend id,1,0,4.554.10001,06-12-2024 21:22,,,4.554.10001
User_10299,,I have had issues each time I have used. This was the 4th and still not quite right,3,0,4.548.10001,28-11-2024 03:42,,,4.548.10001
User_2301,,Always have good experience.,4,0,4.549.10000,13-12-2024 20:15,,,4.549.10000
User_11102,,Gives more priority to drivers over long time customers. So choosing indrive,1,0,4.461.10000,26-11-2024 17:39,,,4.461.10000
User_2613,,not accurate or decent app,1,0,4.555.10003,13-12-2024 05:18,,,4.555.10003
User_10303,,Nice quiet & respectful 😊,5,0,4.554.10001,28-11-2024 03:24,,,4.554.10001
User_5065,,Rider is good co-operative,5,0,4.555.10003,07-12-2024 21:54,,,4.555.10003
User_6558,,Lovely service,5,0,4.554.10001,04-12-2024 20:55,,,4.554.10001
User_11963,,Great and safe trip..had chats with the driver .I enjoyed the ride . thank you,5,0,4.553.10000,24-11-2024 23:22,,,4.553.10000
User_6462,,Good job 👍⭐⭐,5,0,4.554.10001,05-12-2024 00:35,,,4.554.10001
User_4233,,Comfortable ride.,5,0,,09-12-2024 15:26,,,
User_5733,,Excellent service,5,0,4.553.10000,06-12-2024 14:16,,,4.553.10000
User_10431,,गुड,5,0,4.553.10000,27-11-2024 21:08,,,4.553.10000
User_10170,,The worst map and navigation system I have ever seen,1,0,4.553.10000,28-11-2024 11:51,,,4.553.10000
User_11808,,Namaste,5,0,4.552.10000,25-11-2024 08:55,,,4.552.10000
User_6856,,very good 👍,5,0,4.555.10003,04-12-2024 09:40,,,4.555.10003
User_4959,,Awesome experience always,5,0,4.555.10003,08-12-2024 02:49,,,4.555.10003
User_6072,,Take too long time,1,0,4.554.10001,05-12-2024 19:37,,,4.554.10001
User_9395,,The app always takes the drivers the long way and it's very inconvenient for riders,1,0,4.554.10001,29-11-2024 22:34,,,4.554.10001
User_4184,,♥️,5,0,4.555.10003,09-12-2024 17:29,,,4.555.10003
User_11495,,Best ride,5,0,4.553.10000,25-11-2024 21:44,,,4.553.10000
User_902,,Great,5,0,4.548.10001,16-12-2024 16:52,,,4.548.10001
User_7879,,Vejja,5,0,4.554.10001,02-12-2024 14:05,,,4.554.10001
User_5833,,Very good App.Thank you,5,0,4.554.10001,06-12-2024 09:42,,,4.554.10001
User_10544,,Well behaved driver On time,5,0,,27-11-2024 17:40,,,
User_11438,,Good Prices,5,0,4.552.10000,26-11-2024 00:35,,,4.552.10000
User_7946,,Very bad service in uber,1,1,4.554.10001,02-12-2024 11:47,,,4.554.10001
User_3187,,The app and my account are constantly corrupted by cyberterrorists who add money to the charge and uber doesn't fix it at all. Not worth it.,1,0,4.555.10003,11-12-2024 22:09,,,4.555.10003
User_10792,,Worst service app,1,0,4.553.10000,27-11-2024 08:40,,,4.553.10000
User_4209,,good auto good app but little mistake is do not book in website only book in the app .... in the website there are so many mistake cant able to massage or if your not register number u cant call and main thing was the location mine and auto was showing wrong so that i cant able find the auto so i cancel it i got 15rs fine,4,0,4.419.10001,09-12-2024 16:31,,,4.419.10001
User_8912,,Very bad system,1,0,4.554.10001,30-11-2024 19:08,,,4.554.10001
User_5501,,Super,5,0,4.555.10003,06-12-2024 23:23,,,4.555.10003
User_9967,,Good,5,0,,28-11-2024 21:13,,,
User_9430,,Reliable,5,0,4.554.10001,29-11-2024 21:27,,,4.554.10001
User_150,,worst app and drivers are cancelling the rides as they like and i am requesting the drivers to don't cancel the ride,1,0,4.556.10005,18-12-2024 10:04,,,4.556.10005
User_3685,,Never take yet to a major event. $40 to get there. To return ride after ride cancels about the driver's ask for 3-4 times the quoted fare. Will not use again.,1,0,4.555.10003,10-12-2024 19:30,,,4.555.10003
User_6669,,I'm so pleased with the ride,5,0,4.554.10001,04-12-2024 16:57,,,4.554.10001
User_3458,,"As compare to other apps ,This app is much cheaper. N service is also good",5,0,4.555.10003,11-12-2024 09:04,,,4.555.10003
User_3094,,"So far, drivers are friendly. Still, it's a risky thing to do.",5,0,4.556.10005,12-12-2024 03:09,,,4.556.10005
User_5199,,Best privacy and costomer support,5,0,4.555.10003,07-12-2024 16:28,,,4.555.10003
User_10115,,Good service with prompt availability,5,0,4.554.10001,28-11-2024 14:14,,,4.554.10001
User_10939,,Nice,5,0,4.554.10001,26-11-2024 23:12,,,4.554.10001
User_3721,,Very Good..👍,5,0,4.555.10003,10-12-2024 18:14,,,4.555.10003
User_3952,,Good,4,0,4.555.10003,10-12-2024 06:59,,,4.555.10003
User_10766,,Exilent sarvice,5,0,4.553.10000,27-11-2024 09:22,,,4.553.10000
User_8102,,Good,5,0,,02-12-2024 05:53,,,
User_708,,حرفيا اسوء خدمة عملا واسوء ابليكيشن ممكن حد يستخدمه بيشغل شوية اشكال عجيبة ومهما يحصل او تعمل شكاوي ولا فايدة حاجة وقعت منك ف العربية ولا حترجعلك ولا حيوصلوك بالسواق الي هو في الاغلب حرامي وقبل علي نفسه حاجة وقعت من عميل لو السواق قليل الادب واسلوبه زي الزفت و مرجعش الباقي ولا من شكاوي بتجيب نتيجة واخر واحد توهني وسعر الرحلة اتضرب في ٢ عشان الاستاذ مش عارف اي حتة وباردو ولا اي تصرف من الادارة الغبية معندهمش حتي خدمة عملا او رقم تتواصل معاه شوية هبل بيردو شبه الروبوت في الشات بفورمات ايميل,1,0,4.556.10005,17-12-2024 01:03,,,4.556.10005
User_4064,,Today the driver cancelled the trip as arrived and left me there and my money never sent back and second trip the same happened You are crooks,1,0,4.555.10003,09-12-2024 23:01,,,4.555.10003
User_2996,,"When we book Uber for ride, we can see less price but when drivers come and complete the ride they showed us his mobile and say look at this and that price is not same!! Plz solve this issue first.",2,0,4.555.10003,12-12-2024 09:44,,,4.555.10003
User_10261,,Good,5,0,4.554.10001,28-11-2024 06:44,,,4.554.10001
User_4194,,Good right,5,0,4.555.10003,09-12-2024 17:02,,,4.555.10003
User_1634,,Safety and excellent 👌,5,0,4.556.10005,15-12-2024 03:09,,,4.556.10005
User_5646,,"I am not satisfied with the Uber application. First they made me wait for a long time and then when I cancelled and booked again, they increased the price.",1,0,4.555.10003,06-12-2024 18:00,,,4.555.10003
User_7299,,It's awesome I love it allways on point he was great,5,0,4.555.10003,03-12-2024 13:26,,,4.555.10003
User_7375,,"absolutely one of the best apps ever made ,I highly recommend this business",5,0,4.554.10001,03-12-2024 10:19,,,4.554.10001
User_35,,Waiting time is too much,1,0,,18-12-2024 15:47,,,
User_2055,,Diana was very respectful and the was clean and smelled very nice. Sweet young lady.,5,0,4.556.10005,14-12-2024 08:59,,,4.556.10005
